group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
w2d-018_1,1426.0,36.322056448,15.728945164,3.3036768370000003,3.255172518,0.619771104,0.678691477,2.451585571,0.25,4.916666666,13.416666667,7.416666666,0.028571429,0.6724265,1.423994319,5.001819402,4.334845663,0.66697374,8.859153556,128.0,12.0,1.5,1.944047619,12.244136783,11.499999998,11.583333332,40.099999999,12.316666664,2.0,4.0,0.027777778,0.0,0.22881700500000002,0.205561106,40.0,10.0,4.0,0.0,1.0,0.0,3.0,8.0,3.0
w2d-018_2,541.0,21.318983847,11.507516932,0.527889185,5.923027996,0.122377622,0.232014695,1.528259137,0.0,1.5,8.166666667,2.5,0.0,0.238778765,1.10792957,1.837668709,1.08458111,0.753087598,4.142267102,57.0,1.8333333330000001,1.25,2.15,7.445909022,6.666666666,4.666666666,13.25,4.5833333320000005,1.0,1.0,0.0,0.0,0.119298246,0.190726817,22.0,6.0,3.0,1.0,0.0,0.0,3.0,4.0,2.0
w2d-018_3,211.0,8.200795649,3.660256097,0.2,0.787471086,0.168965517,0.124074074,0.662251247,1.0,2.5,2.5,1.5,0.084482759,0.245401338,0.295330113,1.036516209,0.935366783,0.101149426,1.487453403,23.0,0.5,3.25,0.816666667,3.304023344,4.0,1.0,4.75,1.75,1.0,0.0,0.0,0.0,0.0,0.116666667,4.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0
w2d-019_1,962.0,32.695376854,15.958229324,0.869689543,1.995563267,0.791850226,0.097222223,0.885966227,0.0,3.6,5.2,5.2,0.0,0.552760106,0.297491836,5.2057164380000005,3.570006406,1.6357100359999999,6.468658436,92.0,1.5,0.0,3.542857142,10.661741551,11.199999999,9.283333333,28.699999999,11.383333333,0.0,3.0,0.0,0.0,0.142631579,0.141625616,27.0,6.0,2.0,1.0,1.0,0.0,4.0,4.0,3.0
w2d-019_2,1210.0,47.90840148,22.079010642,4.510255035,7.411391806,0.5260372649999999,1.640473645,6.584487316,5.666666666,5.083333333000001,23.5,4.25,1.271478855,0.5694845319999999,3.753787277,5.080813438,3.72677384,1.354039602,9.511842573,141.0,11.833333333,0.333333333,2.235714286,16.238322365,12.733333332,4.8333333320000005,17.833333331,11.366666667,0.0,1.0,0.0,0.0,0.330288176,0.401936998,52.0,10.0,7.0,5.0,0.0,0.0,8.0,10.0,1.0
w2d-020_1,2254.0,84.726604119,30.765271933,10.311698332999999,5.265726318,1.245797999,1.5319524,6.862114277,6.666666666,1.0,40.916666667,18.166666666,0.839947375,0.153846154,5.269423751,13.275609767,8.024452238,5.251157528,13.336142015,261.0,13.583333333,1.0,7.466666665,30.3740241,14.999999999,23.999999998,68.11666666400001,19.1,5.0,6.0,0.0,0.0,0.533380019,1.1190460469999999,77.0,21.0,18.0,4.0,4.0,0.0,4.0,10.0,6.0
w2e-001_1,721.0,15.002740131,6.578003553,1.997438125,1.797968367,0.317397684,0.200703871,0.695615792,0.0,0.0,6.0,4.0,0.0,0.0,0.538426249,2.733170571,2.493758424,0.239412148,3.838723383,54.0,18.333333333,0.0,0.0,3.631627883,5.3666666670000005,2.416666667,7.033333333,7.866666666,0.0,0.0,0.041666667,0.0,0.029411765,0.153409091,21.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0
w2e-001_2,806.0,21.058055612,9.708153872,0.723852709,1.5894477569999999,0.321414142,0.384313418,1.779121452,0.0,0.0,12.333333333,6.833333333,0.0,0.0,1.315811865,3.60474286,2.99729195,0.6074509100000001,4.286851914,78.0,7.166666667,0.5,2.838888888,7.021306172,8.75,2.1666666660000002,10.75,10.166666666000001,3.0,0.0,0.052631579,0.0,0.032258065,0.0,19.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0
w2e-001_3,615.0,19.480836996,7.996226665,1.054675923,1.985836762,0.055555556,0.983205173,2.9109827189999997,3.0,1.3333333330000001,10.666666666000001,2.2,0.297579466,0.179411765,2.10770764,1.261330411,0.6828985080000001,0.5784319019999999,3.083369446,66.0,18.916666667,1.0,3.451190475,9.0129363,6.416666666,1.25,14.333333333,12.583333332,0.0,0.0,0.214285714,0.0,0.03125,0.276439247,20.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0
w2e-002_1,417.0,14.534788919,6.719544779,0.273762682,2.264166586,0.193835283,0.186405836,1.617052803,5.0,0.0,9.0,5.5,0.451442008,0.0,1.132277461,1.66880131,1.114817794,0.553983517,2.736132301,49.0,4.333333333,0.0,0.833333333,5.872680149,3.833333333,1.3333333330000001,7.5,2.999999999,6.0,0.0,0.0,0.0,0.043478261,0.14874141899999999,16.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
