group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
s1a-001_1,1038.3166666666666,43.40417729029481,11.802219233321756,2.517631872579174,1.1609311088838652,0.0,2.099111711333831,18.302086960836355,23.208412339294693,9.748819698640212,41.19384591443415,13.505394550803299,4.606821432638957,2.2703574130511557,10.369355474539315,3.539091020645716,1.6493601089529875,1.889730908828507,5.384117376475671,163.22261904761905,38.09348984348984,4.341666666666667,6.087720018060956,25.545235162733025,4.537576311814408,0.3435897436666666,21.909601509601508,9.854376179453102,2.0,1.25,0.0,0.0,0.4896434145901959,1.4590227923391281,30.616666666666667,0.2,19.0,15.298809523809524,2.3333333333333335,38.25,7.226190476190476,9.017857142857142,3.75
s1a-002_1,1621.4166666666667,101.1374862094577,31.43255679649031,9.00304243265386,2.6304298489096456,1.9959126984126982,2.482289363443164,35.814836265431616,35.35595238095238,28.19642857142857,82.16071428571429,37.63095238095238,8.504402878668193,6.5867676528268575,17.22342204236061,10.917452772618313,4.741194080807234,6.176258692936954,12.825040502735222,265.25,74.33939393939394,2.125,8.288095237428571,49.7844342071933,9.711904761904762,9.209523809523809,22.915151515151514,23.122294372294373,4.5,5.416666666666666,0.0,0.0,1.5932588745934355,1.1823475715992633,122.25,5.0,14.833333333333334,8.833333333333332,10.0,57.75,5.666666666666666,10.0,9.333333333333334
s1a-003_1,1619.3333333333333,83.92346607853237,24.66421585996309,5.820208774361197,2.438718938515889,0.0601190476190476,2.9875710600451937,33.95085199650745,36.37316849783517,36.649542124619046,51.823901098901096,17.44194139203663,8.729824465834266,9.393265973646182,13.183473729782357,7.738372994911029,2.193629287941785,5.544743708206406,11.405846594666714,260.0416666666667,50.18791208791209,3.176190476190476,8.439552204571429,45.46140771308043,11.97142857152381,1.2857142857142856,27.31190476190476,15.291025641197802,8.5,6.333333333333333,0.0,0.0,2.213349036623291,1.9893675768791206,87.20833333333333,4.25,17.833333333333332,17.958333333333332,14.666666666666666,57.541666666666664,8.666666666666666,12.583333333333332,9.958333333333334
s1a-004_1,896.804991087344,46.17801281744462,9.496758158400295,6.393394676707707,1.5718841918183049,0.017830861,1.2741950005635636,17.371756221961284,20.43146645021645,8.753382034722943,39.83127705627705,7.732945526453102,4.028226451376215,1.925861219455682,10.012017817031365,6.728840720395159,1.8851722177774246,4.8436685021652055,6.838521315543591,146.96070791953144,27.35877997663712,0.2074829936666666,4.983216048190476,23.55901926122281,4.359503195349205,0.75,24.084678416821273,12.689294303670927,3.0,3.75309396494958,0.0279417548095238,0.0,0.8846473520683302,1.1334646303227511,45.42946269416858,3.2833333330000003,8.719327731092436,17.499363381382988,1.0,37.84090909066666,4.142857142857142,6.785014005268907,4.492589763268907
s1a-005_1,823.5854754440961,41.52286719661613,12.246576429345156,1.5457121337045137,1.2258770853883936,0.0367003365185185,1.3988152186890532,19.090272972199546,15.250769693509115,11.980984848666667,42.68746575626916,19.838703208647058,3.347928622270719,3.0319685107377317,10.063223242209622,5.1826602836028215,2.0431882267391916,3.1394720579346402,6.1544941132937865,135.3362591431557,16.97454248366013,2.1666666666666665,3.0727777774444442,22.54791835137115,7.092445887017316,0.4709803921568627,24.042346999405822,11.209956285206857,0.5,4.590909091,0.0,0.0,0.9984362506613755,0.6240185587743015,50.36870428422153,1.4920585162873563,9.686415882967607,7.751671891327064,3.0,20.583333333333332,6.533333333333333,9.533333333333333,7.334482758620689
s1a-006_1,1340.5,58.951242586733,11.645649354626459,5.568053744186347,1.2589947723858765,0.2441599291231643,1.1579131017186146,22.08111891842091,36.075750651137646,27.49622831588776,34.402876062705786,22.13550420168067,7.834770193376908,5.514729965916326,7.380679747060451,9.356350856339345,1.8857002834544119,7.470650573403895,6.837806607903629,217.75,41.16788766788767,3.9,6.94652107178033,32.38118862975169,6.131746031746031,3.218727106227106,28.431089743666668,20.682692307692307,2.75,2.0,0.0303030303030303,0.0,0.2140259260851369,1.1434965410688183,53.266666666666666,0.3666666666666666,22.65,15.516666666666666,8.5,55.0,4.416666666666666,7.366666666666667,5.0
s1a-007_1,1543.4920634920636,81.67779935931698,19.143041188529775,8.570207653440452,1.7608657872256397,0.34085213033333334,1.9282690345232747,29.369327795043866,38.865091575091576,33.7799572652906,46.57066544566545,13.544517704517704,8.829647963679633,8.305124788966603,10.572269579050086,12.31650682671643,3.986489346965887,8.330017480164983,5.437270814664936,265.71031746031747,34.78354978354978,2.666666666666666,6.440177504253968,41.64804368826921,9.694047619047618,4.25,33.508766233857145,19.756385280714284,4.861111111111111,2.0,0.090909091,0.0,1.5960560412701952,1.978926684421316,84.29761904761905,1.0,19.0,16.313492063492063,6.861111111111111,43.44444444444444,4.0,9.25,5.0
s1a-008_1,1273.6190476190477,90.71509268248349,20.840089231576645,22.960357548686584,5.250015603958097,0.5972222222222222,3.5557110941051167,25.347889034436335,30.19676434684127,16.886050061126983,54.379670329670326,18.31190476190476,6.964018456228866,3.1587073406902637,13.145848916512595,10.700611007776759,3.963067937017094,6.737543072020332,9.611458497142094,206.47619047619048,48.939682539682536,0.5,7.319877345301587,36.21403489425059,9.641269840936507,2.8095238095238093,30.573015873015873,13.47063492063492,6.0,4.75,1.463224684633987,0.0,1.5935406698571426,0.8163384975632797,90.75714285714285,5.5,10.0,24.016666666666666,9.25,41.05952380952381,4.0,6.5,6.916666666666666
s1a-009_1,840.4690476190476,58.303590198076954,20.63785712460956,9.896364298000167,2.616659970423074,0.2825815005185185,1.426222879129896,16.111407686139557,12.584126984126984,13.717063492063492,44.26904761904762,14.448412698412698,2.7746154582358997,2.5610898544114016,9.731576689873746,3.649658493759773,1.9725161747414766,1.6771423195453616,7.901202497196728,133.0595238095238,40.04090909090909,1.0,2.2761904754285713,23.968153972900584,1.1742424243333334,3.4004329005238096,23.359848484848484,10.37564935064935,4.833333333333333,2.0,0.3550791318974358,0.0,1.2324947942589957,0.6472291318289992,57.102380952380955,3.0,9.592857142857143,13.869047619047619,4.166666666666667,27.666666666666668,8.833333333333334,11.666666666666666,4.5
s1a-010_1,1090.8357142857142,73.53513821884269,26.28515975334685,3.914834259675269,1.9956269424985615,0.21212121212121202,1.603831031157065,20.40739002324228,27.66190476190476,21.905555555555555,41.24126984126984,19.233333333333334,6.225137946588937,4.411247320299231,9.233138456905182,9.2155504375592,3.95228201581871,5.263268423911477,7.997242899187326,182.5452380952381,17.159523809523808,1.7083333333333333,9.242460317904762,34.119593768102035,7.001190476190476,1.3928571428571428,23.489285714285714,10.494047619047619,2.0,8.142857142857142,0.0,0.0,0.9552978884117647,1.0665980640970782,82.86190476190477,5.0,8.2,7.869047619047619,4.5,32.95,5.892857142857142,9.035714285714285,12.833333333333334
