group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
s2a-068_1,2029.0,28.647656288,13.068801063,0.07104511499999999,4.225969357,0.089668616,2.864023171,7.457955379,9.660714285000001,0.333333333,25.167857143,10.222619046,2.704648708,0.472847336,3.832268147,1.781241501,1.665927308,0.11531419300000001,9.091696989999999,224.0,14.133333332,1.7,4.470970696,13.726568604,11.658333333,11.174999998,17.966666666,27.141666667,1,1,0.0,0,0.083881579,0.516285425,27.0,6,9.0,10,2.0,0,2,8,4.0
s2a-069_1,2017.0,35.504768237,18.934856211,1.177300033,3.312538643,0.261924023,1.518994913,4.1231647129999995,11.033333333,0.95,18.616666667,12.616666666,1.274483232,1.268920367,1.401493988,3.290421947,2.490244711,0.800177239,8.470049476,171.0,20.266666665,3.1666666660000002,4.130158731,12.102190043,18.183333332,13.866666665,38.333333332,22.133333332,1,0,0.0,0,0.135492635,0.17459128499999998,44.0,2,4.0,10,1.0,0,0,5,1.0
s2a-070_1,2107.0,36.710490078,18.212980682,1.098131014,4.244387633,0.361886709,3.323194063,7.284790032,12.214285714,1.6666666660000002,14.414285714,5.292857142,4.15006817,0.938225513,1.884550048,4.770413518,4.062160441,0.708253083,9.161259312,184.0,17.614285716,3.626190476,2.903571429,12.628964857,8.066666667,9.961904763,34.361904762,19.461904762,1,1,0.234390187,0,0.015151515,0.871265563,37.0,9,12.0,6,0.0,1,2,6,3.0
s2b-001_1,1212.0,36.543793358,16.538781068,3.739203923,5.811247025,0.454389482,0.846081231,3.1553016339999997,0.5,1.0,22.716666667,7.033333333,0.128772097,0.1,2.763621374,5.368636159,5.448916849,-0.08028069199999999,6.854384319,115.0,26.883333334,2.95,0.5,10.855505543,11.283333333,9.149999999,17.949999999,8.083333332,0,0,0.71979102,0,0.236172249,0.40830280900000004,53.0,4,0.0,0,0.0,0,2,5,0.0
s2b-001_2,815.0,24.87528121,11.138361287,3.40107493,3.238343038,0.172229047,0.316071315,1.448386878,0.0,1.0,10.5,5.333333333000001,0.0,0.1,1.217593651,2.51375528,2.370390337,0.143364944,5.073250965,73.0,9.566666666,4.0,2.1,7.822089717,5.7,4.999999999,8.533333332,4.933333332,0,0,0.604774463,0,0.0,0.209498835,31.0,3,2.0,0,0.0,0,6,6,0.0
s2b-002_1,975.0,39.142918341,17.926594436,5.258730745,5.475406203,0.913627853,0.198351648,1.462521351,0.0,1.0,8.333333333,2.0,0.0,0.111111111,1.014808933,3.479648761,3.191786876,0.287861886,6.431602563,88.0,19.0,11.666666667,0.0,12.387906097,14.666666666000001,7.499999999,17.833333333,7.5,0,0,0.660125172,0,0.055555556,0.430555556,52.0,3,1.0,3,0.0,0,1,1,0.0
s2b-002_2,678.0,23.814162562,9.327221487,4.042432923,2.749158564,0.219065656,0.499498132,1.35093738,0.0,0.0,9.833333333,3.5,0.157037815,0.0,1.193899565,2.662834539,2.195860882,0.466973657,4.1306652569999995,64.0,12.416666666000001,1.0,2.033333333,7.731673614,11.166666666000001,2.833333333,13.916666666000001,4.666666666,0,1,0.5763632909999999,0,0.083333333,0.052631579,28.0,1,1.0,3,0.0,0,3,3,1.0
s2b-002_3,360.0,14.271527343,6.120271527,2.248257363,0.834732621,0.16993464,0.0625,0.396998835,0.0,1.0,3.0,3.0,0.0,0.111111111,0.285887724,1.286414207,1.3675039500000001,-0.081089744,3.136006411,35.0,6.083333333000001,3.25,0.125,4.533250917,7.0,7.583333333000001,6.083333333000001,2.833333333,0,0,0.413844326,0,0.125,0.0625,17.0,4,1.0,0,0.0,0,0,1,0.0
s2b-003_1,2000.0,73.327748532,33.716071609,6.642098221,7.460238593,1.303646235,1.17664146,7.205824907,5.1,8.471428571,31.0,10.833333333,0.642090837,1.753756417,3.810456639,9.248864511,8.968163501,0.280701012,12.60507194,201.0,28.333333332,20.533333333,1.524242424,23.610457792,16.116666665,18.016666666,40.983333332,11.566666665,3,3,1.239080104,0,0.205943651,1.368187328,83.0,12,9.0,3,3.0,0,1,4,6.0
s2b-004_1,1469.0,42.914514912,18.6299286,5.504601158,6.685936765,1.313035713,0.9969829339999999,3.206590945,2.25,1.0,21.0,7.0,0.46190476199999997,0.111111111,2.470473467,5.6737047579999995,5.030317683,0.643387075,8.225511702,150.0,21.016666664,2.416666665,2.8166666670000002,13.106280401,9.666666665,5.949999999,22.316666663,10.283333332,2,0,0.933800738,0,0.14448836199999998,0.588100787,66.0,1,1.0,3,0.0,0,2,4,0.0
