group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
w2c-008_3,351,13.417127820550212,7.008286690741853,0.9353709585907727,2.0123692744985573,0.0,0.2119981325863679,0.459366045268682,0.0,0.0,1.833333333333333,1.0,0.0,0.0,0.3529234682378695,2.246949402980683,1.7152436680551342,0.5317057349255493,2.8227105974106066,34.0,2.25,0.0,0.25,3.226520768236899,0.916666666666667,2.0,9.166666666666668,5.083333333333333,0,0,0.0,0,0.0,0.0,16.0,3,1.0,0,0,0,0,0,1
w2c-008_4,495,20.952067536007164,9.337591582823785,4.231080026784361,1.7329401867482368,0.0714285714285714,0.5429859742940236,1.024569668377718,0.0,0.0,3.0,1.5,0.0,0.0,0.9213950652031146,2.274987862155044,1.6881248713446855,0.5868629908103589,4.52738722835472,45.0,13.0,0.0,0.0,5.108408064243976,2.333333333333333,1.833333333333333,13.833333333333332,3.5,0,1,0.0,0,0.0555555555555556,0.33810924369747897,27.0,3,2.0,0,0,0,0,1,1
w2c-009_1,248,6.343117902211255,2.783138331197858,0.4561531631493118,0.9378117210729086,0.024390243902439,0.4127946127946128,0.616232647627996,0.0,0.0,3.166666666666667,2.333333333333333,0.25,0.0,0.366232647627996,0.870742251504708,0.7987059497463415,0.0720363017583665,1.17624353242319,19.0,7.666666666666667,0.0,0.588888888888889,2.2330841563593733,4.75,2.166666666666667,2.333333333333333,1.833333333333333,0,0,0.1669863560107463,0,0.23030303030303031,0.0833603435702131,8.0,2,0.0,0,0,0,0,0,0
w2c-009_10,172,5.539097452255347,3.651055085265612,0.1709401709401706,0.6803214329530121,0.0803030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375291375291375,0.1990675990675991,0.0384615384615385,1.333768862716231,8.0,0.0,1.0,0.0,1.479573058520427,6.0,4.0,0.0,0.0,0,0,0.0,0,0.0,0.0,8.0,2,0.0,0,0,0,0,0,0
w2c-009_11,70,2.717864923747277,1.3556644880174291,0.1917211328976031,0.1203703703703703,0.0,0.0416666666666667,0.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.1963507625272327,0.2380174291938993,-0.0416666666666667,0.550108932461874,6.0,1.5,0.0,0.0,0.932461873638344,0.5,0.5,0.0,0.0,0,1,0.0,0,0.0416666666666667,0.0,3.0,0,0.0,0,0,0,0,0,1
w2c-009_12,526,13.632871327095414,5.396136493019063,3.740753789224466,2.1265634804671025,0.0263157894736842,0.09513888888888891,0.41870615455183213,0.0,0.0,5.5,1.0,0.0,0.0,0.3187061545518321,1.4942341031567403,1.305657777284589,0.1885763258721517,2.0528102888024953,39.0,8.75,0.0,0.6857142857142859,2.9878580528062546,0.0,1.416666666666666,9.499999999999996,2.5,0,2,0.0,0,0.0222222222222222,0.0222222222222222,12.0,1,3.0,0,0,0,0,0,2
w2c-009_2,67,2.242857142857143,1.538095238095238,0.314285714285714,0.1571428571428571,0.0,0.0285714285714286,0.0571428571428571,0.0,0.0,0.5,0.0,0.0,0.0,0.0571428571428571,0.06190476190476189,0.06190476190476189,0.0,0.14761904761904732,6.0,0.75,0.0,0.125,0.328571428571429,0.25,0.0,0.5,0.75,0,0,0.0666666666666667,0,0.0,0.0285714285714286,3.0,0,0.0,0,0,0,0,0,0
w2c-009_3,53,2.333333333333334,1.282407407407407,0.0833333333333333,0.2314814814814813,0.0,0.037037037037037,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.1944444444444443,0.1944444444444443,0.0,0.15740740740740738,4.0,0.5,0.0,0.0,0.773148148148148,0.5,0.0,0.5,0.0,0,0,0.0,0,0.0416666666666667,0.0416666666666667,1.0,0,1.0,0,0,0,0,0,1
w2c-009_4,96,3.1694781826360767,1.322424651372019,0.7022042285200172,0.3517768780926679,0.0,0.0,0.1495726495726496,0.0,0.0,3.0,1.0,0.0,0.0,0.1495726495726496,0.3034188034188031,0.3034188034188031,0.0,0.293297345928925,10.0,3.166666666666667,0.0,0.0,0.841430499325237,0.5,0.5,0.333333333333333,1.5,0,0,0.1915204678362573,0,0.0833333333333333,0.0277777777777778,5.0,0,0.0,0,0,0,0,0,0
w2c-009_5,77,3.278253119429589,1.3171122994652409,1.193404634581105,0.4549019607843141,0.0,0.0,0.1127450980392157,0.0,0.0,2.0,0.0,0.0,0.0,0.1127450980392157,0.24643493761140778,0.24643493761140778,0.0,0.3213012477718362,7.0,2.5,0.0,0.0,0.5213012477718362,0.0,0.25,0.0,0.25,0,0,0.1581996434937612,0,0.0294117647058824,0.12878787878787878,5.0,0,0.0,0,0,0,0,0,0
