group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
w1a-018_3,609,29.470811533431,14.402582015134172,0.5113553113553114,4.568615928499493,0.5218253968253966,0.2434782608695652,1.0529076313973336,0.833333333333333,0.0,4.833333333333333,1.0,0.2980676328502414,0.0,0.5405542842613779,4.445623083138225,4.188951582759632,0.2566715003785942,4.786667287061014,63,2.0,2.833333333333333,1.694444444444444,10.111251123803285,7.666666666666666,8.833333333333332,8.333333333333332,7.499999999999999,1,8,0.0,0,0.0,0.0,24,7,3,0,0,0,0,1,8
w1a-019_1,1105,29.511183801531022,14.451166199292516,0.7154533009184628,2.3897452323299055,0.0647773279352227,0.4977756892230577,2.2512842983291463,5.166666666666666,0.333333333333333,15.666666666666666,9.833333333333332,0.2777093161630328,0.032258064516129,1.694925370600542,3.45903543765171,1.92823400296548,1.5308014346862293,5.987624981631338,109,8.25,1.166666666666667,2.0551587301587304,10.885528863668338,12.549999999999999,13.249999999999998,26.55,13.899999999999999,1,0,0.0,0,0.0454545454545455,0.0824534161490683,39,3,2,2,0,0,1,1,2
w1a-019_2,553,16.240496771430422,6.366191222717969,0.7650795366064643,1.3546929586601266,0.0,0.19394294845641238,1.6762223603509867,3.583333333333333,0.5,6.666666666666667,4.333333333333333,0.24567644887412318,0.0476190476190476,0.8162714971007506,3.004380210412862,2.2436304639433016,0.7607497464695607,3.1594638218918205,63,2.666666666666667,0.2,3.85,6.104845801693126,5.833333333333333,1.0,10.566666666666666,9.983333333333333,5,0,0.0,0,0.0526315789473684,0.13971861471861471,21,0,0,2,2,0,2,5,0
w1a-019_3,485,10.515348322884316,4.756755764574372,0.22480821673420498,1.5807997137896213,0.0954545454545455,0.3510063465945818,0.9848711972982243,1.083333333333333,0.0,7.583333333333333,6.083333333333333,0.1338235294117647,0.0,0.8510476678864591,1.5740622506008644,1.220841928730416,0.3532203218704481,1.8934101650917556,51,2.2166666666666672,1.5,0.336111111111111,3.959722090974876,3.15,0.6000000000000001,6.1,6.916666666666666,0,0,0.0,0,0.1886363636363636,0.12100271002710031,16,0,1,0,0,0,0,3,0
w1a-020_1,647,17.221499829352364,7.209186057152169,1.5020196989348906,1.9031674163867063,0.0384615384615385,0.0434782608695652,0.3837525397979044,0.0,0.0,5.5,4.0,0.0,0.0,0.2774685012558012,3.2350551331400976,2.3620995792521953,0.8729555538879027,3.7467156761784963,69,8.749999999999998,0.5,1.1250000000000009,5.2752389401252096,5.0,5.25,9.58333333333333,10.666666666666666,0,0,0.0,0,0.0357142857142857,0.1602564102564102,18,8,0,0,0,0,0,4,0
w1a-020_2,827,20.846970345813727,9.260121423176672,1.6117045576398359,2.040687026269552,0.0232558139534884,0.2779784114307106,1.6498981559748966,0.0,3.833333333333334,11.0,9.0,0.0,0.5938599372487496,0.8764281901685876,2.860043570252333,2.5122538898390157,0.3477896804133179,6.287193537357811,88,6.2,0.25,3.1619047619047618,7.1151007947448885,4.366666666666666,7.4,10.316666666666666,10.03333333333333,0,0,0.0,0,0.111111111111111,0.2833237981381831,24,9,3,0,0,0,0,4,0
w1a-020_3,841,34.80750383743125,15.587636311327586,4.049936631803385,6.740345095256612,0.6732856266364945,0.2158659677253571,1.069634302530278,0.0,0.0,12.166666666666666,7.666666666666666,0.0,0.0,1.0208538147253998,4.258179373358935,2.667756505836403,1.5904228675225316,6.933493550887595,101,10.416666666666666,5.6499999999999995,5.174675324675326,10.91175152094135,7.583333333333332,3.833333333333333,4.333333333333332,8.816666666666665,2,1,0.0,0,0.747146654158849,0.1335839598997493,34,3,3,0,1,0,0,3,1
w1b-001_1,3253,149.83911143280815,43.04384713187441,9.538003437275549,6.210253423006171,1.7310897435897437,2.8008655749575433,43.37881962934874,125.56190476190476,29.71309523809524,49.9797619047619,38.06309523809524,23.85392202342844,7.890062156200875,9.500559604695805,22.37408336959775,9.9014300765303,12.472653293067447,24.002127936995905,458,89.7,13.616666666666665,9.466666666666665,74.73325665616008,32.83333333333333,3.083333333333333,61.43333333333333,31.699999999999996,17,10,0.0,0,2.8788447222011864,7.97587886191951,199,4,25,15,4,7,24,30,17
w1b-002_1,1157,52.26344019373105,18.892770757296788,2.9736322428188755,3.5075141937525833,0.35987730042649957,2.1030473154147264,12.792779473025595,30.016666666666666,9.119047619047619,16.866666666666667,10.533333333333331,6.080555623277726,2.41567661683654,3.1952329724591397,7.110632733516796,3.3303491720490226,3.780283561467773,6.9167682509808905,152,12.583333333333332,3.499999999999999,4.994444444444444,23.246404460098592,16.116666666666667,0.75,16.083333333333332,11.35,7,3,0.0,0,0.47798634114423566,1.9360522947984249,56,0,14,8,1,4,0,3,7
w1b-002_2,733,22.538612178872967,6.580183776020397,2.7599816405308384,0.6576614461053815,0.1984649122807017,0.5659691471762414,5.140130276625186,14.233333333333333,4.35,13.6,3.533333333333333,2.0484167619425655,1.0857503607503605,1.7951971083836078,2.9726103483915365,1.9522910266785045,1.0203193217130329,3.7955493103869564,94,4.833333333333332,3.833333333333333,1.866666666666667,10.154407842501627,14.083333333333332,1.749999999999999,12.499999999999995,11.916666666666666,1,3,0.0,1,0.2989291410344044,0.3721956406166933,34,1,1,0,1,0,1,3,3
